ex#	token	pos_tag	ner_tag
19	minitans	PROPN	O
19	(	PUNCT	O
19	Contans	PROPN	B-Mittel
19	WG	PROPN	L-Mittel
19	)	PUNCT	O
19	erfol-gen	VERB	O

20	Bei	ADP	O
20	hohen	ADJ	O
20	Tempera-turen	NOUN	O
20	ist	AUX	O
20	je	ADV	O
20	nach	ADP	O
20	Zulassung	NOUN	O
20	besonders	ADV	O
20	der	DET	O
20	Einsatz	NOUN	O
20	von	ADP	O
20	Steward	PROPN	U-Mittel
20	oder	CCONJ	O
20	Coragen	NOUN	U-Mittel
20	zu	ADP	O
20	emp-fehlen	ADJ	O

21	Kulturen	NOUN	O
21	RU-Höchstgehalt	NOUN	O
21	(	PUNCT	O
21	neu	ADV	O
21	)	PUNCT	O
21	gültig	ADV	O
21	ab	ADP	O
21	09.07.2020	ADJ	O
21	mg	VERB	O
21	/	PUNCT	O
21	kg	PROPN	O
21	RU-Höchstgehalt	PROPN	O
21	(	PUNCT	O
21	alt	ADV	O
21	)	PUNCT	O
21	mg	ADP	O
21	/	PUNCT	O
21	kg	PROPN	O
21	Kresoxim-methyl	PROPN	O
21	(	PUNCT	O
21	z.	ADP	O
21	B.	NOUN	O
21	Collis	PROPN	U-Mittel
21	)	PUNCT	O
21	Kürbisgewächse	NOUN	U-Kultur
21	(	PUNCT	O
21	mit	ADP	O
21	genießbarer	ADJ	O
21	Schale	NOUN	O
21	,	PUNCT	O
21	z.	ADP	O
21	B	X	O

22	In	ADP	O
22	der	DET	O
22	Broschüre	NOUN	O
22	„	PUNCT	O
22	Pflanzenschutz	NOUN	O
22	im	ADP	O
22	Gemüsebau	NOUN	O
22	2020	NUM	O
22	“	PUNCT	O
22	sind	AUX	O
22	die	DET	O
22	optimalen	ADJ	O
22	Temperaturbereiche	NOUN	O
22	für	ADP	O
22	die	DET	O
22	aufgeführten	ADJ	O
22	PSM	PROPN	O
22	verzeichnet	VERB	O
22	und	CCONJ	O
22	sollten	AUX	O
22	unbedingt	ADV	O
22	berücksichtigt	VERB	O
22	werden	AUX	O
22	.	PUNCT	O
22	Die	DET	O
22	Zulassung	NOUN	O
22	entsprechend	ADP	O
22	der	DET	O
22	einzelnen	ADJ	O
22	Kohlarten	NOUN	U-Kultur
22	sollte	AUX	O
22	beachtet	VERB	O
22	werden	AUX	O

23	 	SPACE	O
23	Pflanzenschutzdienst	NOUN	O
23	beim	ADP	O
23	Landratsamt	NOUN	O
23	Breisgau-Hochschwarzwald	NOUN	O
23	Pflanzenschutz-Warndienst	NOUN	O
23	Gemüsebau	NOUN	O
23	für	ADP	O
23	Südbaden	NOUN	O
23	Warnmeldung	NOUN	O
23	von	ADP	O
23	Donnerstag	NOUN	O
23	,	PUNCT	O
23	29.06.2017	NOUN	O
23	  	SPACE	O
23	Möhrenfliege	NOUN	U-Erreger
23	Die	DET	O
23	zweite	ADJ	O
23	Generation	NOUN	O
23	der	DET	O
23	Möhrenfliege	NOUN	U-Erreger
23	hat	AUX	O
23	ihren	DET	O
23	Flug	NOUN	O
23	begonnen	VERB	O
23	.	PUNCT	O
23	Feuchter	ADJ	O
23	Boden	NOUN	O
23	und	CCONJ	O
23	milde	ADJ	O
23	Temperaturen	NOUN	O
23	sind	AUX	O
23	ideal	ADV	O
23	für	ADP	O
23	die	DET	O
23	Entwicklung	NOUN	O
23	der	DET	O
23	Eier	NOUN	O
23	und	CCONJ	O
23	der	DET	O
23	Maden	NOUN	O
23	.	PUNCT	O
23	In	ADP	O
23	gefährdeten	ADJ	O
23	Lagen	NOUN	O
23	sollten	AUX	O
23	deshalb	ADV	O
23	Maßnahmen	NOUN	O
23	durchgeführt	VERB	O
23	werden	AUX	O
23	.	PUNCT	O
23	Für	ADP	O
23	Perfekthion	NOUN	U-Mittel
23	endete	VERB	O
23	am	ADP	O
23	30.06.2017	NOUN	O
23	die	DET	O
23	Aufbrauchsfrist	NOUN	O
23	.	PUNCT	O
23	Auch	ADV	O
23	eine	DET	O
23	Spritzung	NOUN	O
23	von	ADP	O
23	Karate	PROPN	B-Mittel
23	Zeon	PROPN	L-Mittel
23	oder	CCONJ	O
23	Fastac	PROPN	B-Mittel
23	SC	PROPN	L-Mittel
23	an	ADP	O
23	einem	DET	O
23	warmen	NOUN	O
23	,	PUNCT	O
23	windstillen	ADJ	O
23	Spätnachmittag	NOUN	O
23	wirkt	VERB	O
23	direkt	ADV	O
23	gegen	ADP	O
23	die	DET	O
23	Fliegen	NOUN	O
23	.	PUNCT	O
23	Diese	DET	O
23	Mittel	NOUN	O
23	haben	AUX	O
23	eine	DET	O
23	repellente	ADJ	O
23	Wirkung	NOUN	O
23	,	PUNCT	O
23	die	PRON	O
23	etwa	ADV	O
23	eine	DET	O
23	Woche	NOUN	O
23	lang	ADV	O
23	anhält	VERB	O

25	120	NUM	O
25	Tage	NOUN	O
25	Zulassung	NOUN	O
25	für	ADP	O
25	Tutavir	NOUN	U-Mittel
25	ausgesprochen!Für	ADP	O
25	Tutavir	NOUN	U-Mittel
25	(	PUNCT	O
25	Phthorimaea	NOUN	O
25	operculella	PROPN	O
25	granulovirus	PROPN	O
25	)	PUNCT	O
25	wurde	AUX	O
25	eine	DET	O
25	120	NUM	O
25	Tage	NOUN	O
25	Zulassung	NOUN	O
25	gemäß	ADV	O
25	Art	NOUN	O
25	.	PUNCT	O
25	53	NUM	O
25	der	DET	O
25	VO	PROPN	O
25	(	PUNCT	O
25	EG	PROPN	O
25	)	PUNCT	O
25	Nr.	NOUN	O
25	1107	NUM	O
25	/	PUNCT	O
25	2009	NUM	O
25	i.	X	O
25	V.	X	O
25	m.	PROPN	O
25	§	NOUN	O
25	29	NUM	O
25	PflSchG	NOUN	O
25	ausgesprochen	VERB	O
25	.	PUNCT	O
25	Das	DET	O
25	Granulose	ADJ	O
25	Virus	NOUN	O
25	kann	AUX	O
25	im	ADP	O
25	Zeitraum	NOUN	O
25	15.	ADJ	O
25	Juni	NOUN	O
25	bis	ADP	O
25	zum	ADP	O
25	12.	ADJ	O
25	Oktober	NOUN	O
25	2020	NUM	O
25	gegen	ADP	O
25	die	DET	O
25	Larven	NOUN	O
25	der	DET	O
25	Tomatenminier-motte	NOUN	O
25	in	ADP	O
25	Tomaten	NOUN	U-Kultur
25	unter	ADP	O
25	Glas	NOUN	O
25	eingesetzt	VERB	O
25	werden	AUX	O
25	:	PUNCT	O
25	Tomatenminiermotte	PROPN	U-Erreger
25	(	PUNCT	O
25	Tuta	PROPN	B-Erreger
25	absoluta	PROPN	L-Erreger
25	)	PUNCT	O
25	Zulassungs-Nr	X	O

27	Präparat	NOUN	O
27	(	PUNCT	O
27	Wirkstoff	NOUN	O
27	)	PUNCT	O
27	Wartezeit	NOUN	O
27	Tage	NOUN	O
27	Anwendungen	NOUN	O
27	Bemerkungen	NOUN	O
27	  	SPACE	O
27	Ackerbohnenrost	PROPN	U-Erreger
27	(	PUNCT	O
27	Uromyces	NOUN	B-Erreger
27	viciae-fabae	NOUN	L-Erreger
27	)	PUNCT	O
27	00A439	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	AZOFIN	PROPN	B-Mittel
27	PLUS	PROPN	L-Mittel
27	(	PUNCT	O
27	Azoxystrobin	NOUN	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.12.25	NUM	O
27	Falsche	ADJ	B-Erreger
27	Mehltaupilze	NOUN	L-Erreger
27	(	PUNCT	O
27	Peronosporaceae	PROPN	U-Erreger
27	)	PUNCT	O
27	026833	NUM	O
27	-	NUM	O
27	00	NUM	O
27	Orvego	NOUN	U-Mittel
27	(	PUNCT	O
27	Ametoctradin	PROPN	O
27	+	CCONJ	O
27	Dimethomorph	NOUN	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.12.24	NUM	O
27	026833	NUM	O
27	-	NUM	O
27	00	NUM	O
27	Orvego	NOUN	U-Mittel
27	(	PUNCT	O
27	Ametoctradin	PROPN	O
27	+	CCONJ	O
27	Dimethomorph	NOUN	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.12.24	NUM	O
27	Grauschimmel	NOUN	U-Erreger
27	(	PUNCT	O
27	Botrytis	PROPN	B-Erreger
27	cinerea	PROPN	L-Erreger
27	)	PUNCT	O
27	007606	NUM	O
27	-	NUM	O
27	00	NUM	O
27	GEOXE	PROPN	U-Mittel
27	(	PUNCT	O
27	Fludioxonil	NOUN	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.10.21	NUM	O
27	007606	NUM	O
27	-	NUM	O
27	00	NUM	O
27	GEOXE	PROPN	U-Mittel
27	(	PUNCT	O
27	Fludioxonil	NOUN	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.10.21	NUM	O
27	Nacktschnecken	NOUN	U-Erreger
27	(	PUNCT	O
27	zur	ADP	O
27	Befallsminderung	NOUN	O
27	)	PUNCT	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	14	NUM	O
27	7	NUM	O
27	14	NUM	O
27	7	NUM	O
27	7	NUM	O
27	F	PROPN	O
27	F	PROPN	O
27	21	NUM	O
27	F	PROPN	O
27	Dicke	ADJ	B-Kultur
27	Bohne	NOUN	L-Kultur
27	:	PUNCT	O
27	Fl	X	O
27	:	PUNCT	O
27	max.	PROPN	O
27	2	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	60	NUM	I-BBCH_Stadium
27	-	PUNCT	I-BBCH_Stadium
27	69	NUM	L-BBCH_Stadium
27	1,0	NUM	O
27	l	PROPN	O
27	/	PUNCT	O
27	ha	X	O
27	,	PUNCT	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	mind.	VERB	O
27	14	NUM	O
27	Tage	NOUN	O
27	H2O	PROPN	O
27	:	PUNCT	O
27	mind.	PROPN	O
27	150	NUM	O
27	l	PROPN	O
27	/	PUNCT	O
27	ha	PROPN	O
27	Feldsalat	NOUN	U-Kultur
27	,	PUNCT	O
27	Rucola-Arten	NOUN	U-Kultur
27	,	PUNCT	O
27	Salate	NOUN	U-Kultur
27	:	PUNCT	O
27	uG	PROPN	O
27	:	PUNCT	O
27	max.	PROPN	O
27	2	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	15	NUM	I-BBCH_Stadium
27	-	NUM	I-BBCH_Stadium
27	49	NUM	L-BBCH_Stadium
27	0,8	NUM	O
27	l	X	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	7	NUM	O
27	-	PUNCT	O
27	10	NUM	O
27	Tage	NOUN	O
27	H2O	X	O
27	:	PUNCT	O
27	400	NUM	O
27	-	PUNCT	O
27	600	NUM	O
27	l	PROPN	O
27	/	PUNCT	O
27	ha	PROPN	O
27	Endivien	PROPN	U-Kultur
27	:	PUNCT	O
27	uG	PROPN	O
27	:	PUNCT	O
27	max.	PROPN	O
27	2	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	15	NUM	I-BBCH_Stadium
27	-	NUM	I-BBCH_Stadium
27	49	NUM	L-BBCH_Stadium
27	0,8	NUM	O
27	l	X	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	7	NUM	O
27	-	PUNCT	O
27	10	NUM	O
27	Tage	NOUN	O
27	H2O	X	O
27	:	PUNCT	O
27	400	NUM	O
27	-	PUNCT	O
27	600	NUM	O
27	l	PROPN	O
27	/	PUNCT	O
27	ha	PROPN	O
27	Frische	ADJ	B-Kultur
27	Kräuter	NOUN	L-Kultur
27	:	PUNCT	O
27	Fl	X	O
27	:	PUNCT	O
27	max.	X	O
27	1	NUM	O
27	0,3	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	H2O	PROPN	O
27	:	PUNCT	O
27	400	NUM	O
27	-	PUNCT	O
27	600	NUM	O
27	l	PROPN	O
27	/	PUNCT	O
27	ha	PROPN	O
27	Frische	ADJ	B-Kultur
27	Kräuter	NOUN	L-Kultur
27	:	PUNCT	O
27	uG	PROPN	O
27	:	PUNCT	O
27	max.	PROPN	O
27	1	NUM	O
27	0,3	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	H2O	PROPN	O
27	:	PUNCT	O
27	400	NUM	O
27	-	PUNCT	O
27	600	NUM	O
27	l	PROPN	O
27	/	PUNCT	O
27	ha	PROPN	O
27	Artischocke	NOUN	U-Mittel
27	:	PUNCT	O
27	Fl	X	O
27	:	PUNCT	O
27	max.	PROPN	O
27	5	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	00	NUM	I-BBCH_Stadium
27	-	PUNCT	I-BBCH_Stadium
27	49	NUM	L-BBCH_Stadium
27	5,0	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	5	NUM	O
27	Tage	NOUN	O
27	Blumenkohle	PROPN	U-Kultur
27	,	PUNCT	O
27	Kopf-kohl	PROPN	O
27	:	PUNCT	O
27	Fl	X	O
27	:	PUNCT	O
27	max.	PROPN	O
27	5	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	00	NUM	I-BBCH_Stadium
27	-	PUNCT	I-BBCH_Stadium
27	49	NUM	L-BBCH_Stadium
27	5,0	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	5	NUM	O
27	Tage	NOUN	O
27	Rosenkohl	PROPN	U-Kultur
27	:	PUNCT	O
27	Fl	X	O
27	:	PUNCT	O
27	max.	PROPN	O
27	5	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	00	NUM	I-BBCH_Stadium
27	-	PUNCT	I-BBCH_Stadium
27	49	NUM	L-BBCH_Stadium
27	5,0	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	5	NUM	O
27	Tage	NOUN	O
27	Spinat	NOUN	U-Kultur
27	und	CCONJ	O
27	verwandte	ADJ	O
27	Arten	NOUN	O
27	,	PUNCT	O
27	Frische	ADJ	B-Kultur
27	Kräuter	NOUN	L-Kultur
27	,	PUNCT	O
27	Salat-Arten	NOUN	U-Kultur
27	:	PUNCT	O
27	Fl	ADP	O
27	:	PUNCT	O
27	max.	PROPN	O
27	5	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	00	NUM	I-BBCH_Stadium
27	-	PUNCT	I-BBCH_Stadium
27	49	NUM	L-BBCH_Stadium
27	5,0	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	5	NUM	O
27	Tage	NOUN	O
27	Seite	NOUN	O
27	5	NUM	O
27	von	ADP	O
27	7	NUM	O
27	B4	NOUN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	SS110	X	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	SS2101	PROPN	O
27	,	PUNCT	O
27	NW605	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NW606	X	O
27	,	PUNCT	O
27	NW701	PROPN	O
27	,	PUNCT	O
27	NW800	PROPN	O
27	WW750	PROPN	O
27	,	PUNCT	O
27	WW764	PROPN	O
27	B4	PROPN	O
27	NW468	PROPN	O
27	,	PUNCT	O
27	NG338	NOUN	O
27	-	PUNCT	O
27	1	NUM	O
27	Art	NOUN	O
27	.	NOUN	O
27	51	NUM	O
27	B4	NOUN	O
27	NW468	PROPN	O
27	,	PUNCT	O
27	NG338	NOUN	O
27	-	PUNCT	O
27	1	NUM	O
27	Art	NOUN	O
27	.	NOUN	O
27	51	NUM	O
27	B4	NOUN	O
27	B4	PROPN	O
27	B4	PROPN	O
27	B4	PROPN	O
27	B4	PROPN	O
27	B4	PROPN	O
27	NW468	PROPN	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	Art	NOUN	O
27	.	PUNCT	O
27	51	NUM	O
27	NW468	VERB	O
27	Art	NOUN	O
27	.	PUNCT	O
27	51	NUM	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	PROPN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	PROPN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	PROPN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	X	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	00A425	NUM	O
27	-	PUNCT	O
27	00	NUM	O
27	Metarex	PROPN	B-Mittel
27	Duo	NOUN	L-Mittel
27	(	PUNCT	O
27	Metaldehyd	PROPN	O
27	+	CCONJ	O
27	Eisen-III-phosphat	ADJ	O
27	)	PUNCT	O
27	Zulassung	NOUN	O
27	bis	ADP	O
27	:	PUNCT	O
27	31.05.24	NUM	O
27	Seite	NOUN	O
27	6	NUM	O
27	von	ADP	O
27	7	NUM	O
27	B4	NOUN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	B4	PROPN	O
27	B4	PROPN	O
27	B4	PROPN	O
27	B4	PROPN	O
27	B4	PROPN	O
27	B4	NOUN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	PROPN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	PROPN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	PROPN	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW470	PROPN	O
27	,	PUNCT	O
27	NT665	PROPN	O
27	,	PUNCT	O
27	NT116	X	O
27	,	PUNCT	O
27	NT673	PROPN	O
27	,	PUNCT	O
27	NT870	PROPN	O
27	,	PUNCT	O
27	SS1201	PROPN	O
27	-	PUNCT	O
27	1	NUM	O
27	NW642	PROPN	O
27	-	PROPN	O
27	1	NUM	O
27	,	PUNCT	O
27	NT671	PROPN	O
27	,	PUNCT	O
27	NT676	PROPN	O
27	F	PROPN	O
27	7	NUM	O
27	7	NUM	O
27	F	PROPN	O
27	7	NUM	O
27	7	NUM	O
27	7	NUM	O
27	Spinat	NOUN	U-Kultur
27	und	CCONJ	O
27	verwandte	ADJ	O
27	Arten	NOUN	O
27	,	PUNCT	O
27	Frische	ADJ	B-Kultur
27	Kräuter	NOUN	L-Kultur
27	,	PUNCT	O
27	Salat-Arten	NOUN	U-Kultur
27	:	PUNCT	O
27	uG	PROPN	O
27	:	PUNCT	O
27	max.	PROPN	O
27	5	NUM	O
27	,	PUNCT	O
27	bis	ADP	O
27	BBCH	PROPN	O
27	41	NUM	O
27	5,0	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	5	NUM	O
27	Tage	NOUN	O
27	Gurke	NOUN	U-Kultur
27	,	PUNCT	O
27	Zucchini	PROPN	U-Kultur
27	,	PUNCT	O
27	Garten-Kürbis	PROPN	U-Kultur
27	:	PUNCT	O
27	Fl	X	O
27	:	PUNCT	O
27	max.	PROPN	O
27	5	NUM	O
27	,	PUNCT	O
27	BBCH	PROPN	B-BBCH_Stadium
27	00	NUM	I-BBCH_Stadium
27	-	PUNCT	I-BBCH_Stadium
27	29	NUM	L-BBCH_Stadium
27	5,0	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	5	NUM	O
27	Tage	NOUN	O
27	Gurke	NOUN	U-Kultur
27	,	PUNCT	O
27	Zucchini	PROPN	U-Kultur
27	,	PUNCT	O
27	Garten-Kürbis	PROPN	U-Kultur
27	,	PUNCT	O
27	Melone	PROPN	U-Kultur
27	,	PUNCT	O
27	Wassermelone	PROPN	U-Kultur
27	:	PUNCT	O
27	uG	PROPN	O
27	:	PUNCT	O
27	max.	PROPN	O
27	5	NUM	O
27	,	PUNCT	O
27	bis	ADP	O
27	BBCH	PROPN	B-BBCH_Stadium
27	89	NUM	L-BBCH_Stadium
27	5,0	NUM	O
27	kg	ADP	O
27	/	PUNCT	O
27	ha	X	O
27	Abstand	NOUN	O
27	:	PUNCT	O
27	5	NUM	O
27	Tage	NOUN	O
27	Hülsengemüse	NOUN	U-Kultur
27	,	PUNCT	O
27	Zuckermais	NOUN	U-Kultur
27	:	PUNCT	O
27	Fl	X	O
27	:	PUNCT	O
